grade_level,division,first_name,last_name,jersey_no,height_in,season,class_desc,xml_name,school,conference,height_ft,conference_id,player_id,position,team_code
1,1,Von,Julien,10,1,2015,Fr.,"JULIEN,VON",Tulane,AAC,6,823,1735009,G,718
1,1,Riley,Conroy,4,11,2014,Fr.,"CONROY,RILEY",Tulane,AAC,5,823,1622746,G,718
1,1,Grant,Quinn,15,4,2018,Fr.,"QUINN,GRANT",Tulane,AAC,6,823,1858580,G,718
1,1,Team Stat,Do Not Modify,-100,0,2014,Fr.,"DO NOT MODIFY,TEAM STAT",Tulane,AAC,0,823,-100,None,718
1,1,Cameron,Galic,32,6,2017,Fr.,"GALIC,CAMERON",Tulane,AAC,6,823,1960194,G,718
1,1,Buay,Koka,13,0,2017,Fr.,"KOKA,BUAY",Tulane,AAC,7,823,1960234,C,718
1,1,Darian,Jones,22,8,2016,Fr.,"JONES,DARIEN",Tulane,AAC,6,823,1853670,F,718
1,1,Buay,Koka,13,0,2018,Fr.,"KOKA,BUAY",Tulane,AAC,7,823,1960234,C,718
1,1,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Tulane,AAC,0,823,-100,None,718
1,1,Team Stat,Do Not Modify,-100,0,2015,Fr.,"DO NOT MODIFY,TEAM STAT",Tulane,AAC,0,823,-100,None,718
1,1,Bul,Ajang,11,10,2017,Fr.,"AJANG,BUL",Tulane,AAC,6,823,1960193,F,718
1,1,Kevin,Zhang,12,9,2018,Fr.,"ZHANG,KEVIN",Tulane,AAC,6,823,2080697,F,718
1,1,Connor,Crabtree,5,6,2018,Fr.,"CRABTREE,CONNOR",Tulane,AAC,6,823,2080710,G,718
1,1,Kain,Harris,11,4,2015,Fr.,"HARRIS,KAIN",Tulane,AAC,6,823,1735007,G,718
1,1,Colin,Slater,14,1,2016,Fr.,"SLATER,COLIN",Tulane,AAC,6,823,1853669,G,718
1,1,Misc,Team,,0,2014,Fr.,"TEAM,MISC",Tulane,AAC,0,823,-99,None,718
1,1,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Tulane,AAC,0,823,-100,None,718
1,1,Team Stat,Do Not Modify,-100,0,2016,Fr.,"DO NOT MODIFY,TEAM STAT",Tulane,AAC,0,823,-100,None,718
1,1,Stanley,"Roberts, Jr.",32,8,2014,Fr.,"ROBERTS,JR, STAN",Tulane,AAC,6,823,1622750,F,718
1,1,Misc,Team,,0,2018,Fr.,"TEAM,MISC",Tulane,AAC,0,823,-99,None,718
1,1,Misc,Team,,0,2017,Fr.,"TEAM,MISC",Tulane,AAC,0,823,-99,None,718
1,2,Team Stat,Do Not Modify,-100,0,2016,Fr.,"DO NOT MODIFY,TEAM STAT",Urbana,MEC,0,30183,-100,None,30104
1,2,Mason,Campbell,14,5,2018,Fr.,"CAMPBELL,MASON",Urbana,MEC,6,30183,2086554,G,30104
1,2,Kevin,Fisher,33,8,2015,Fr.,"FISHER,KEVIN",Urbana,MEC,6,30183,1733781,F,30104
1,2,Carlas,Jackson,22,4,2014,Fr.,"JACKSON,CARLAS",Urbana,MEC,6,30183,1621393,G,30104
1,2,Lelan,Johnson,24,10,2018,Fr.,"JOHNSON,LELAN",Urbana,MEC,5,30183,2086577,G,30104
1,2,Matt,Treacy,21,7,2018,Fr.,"TREACY,MATT",Urbana,MEC,6,30183,2086555,G,30104
1,2,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Urbana,MEC,0,30183,-100,None,30104
1,2,Adam,Starks,5,11,2017,Fr.,"STARKS,ADAM",Urbana,MEC,5,30183,1958233,G,30104
1,2,Abdul,Kanu,0,6,2017,Fr.,"KANU,ABDUL",Urbana,MEC,6,30183,1958212,F,30104
1,2,Datrey,Long,3,3,2018,Fr.,"LONG,DATREY",Urbana,MEC,6,30183,2086553,G,30104
1,2,Dequan,Abrom,3,1,2016,Fr.,"ABROM,DEQUAN",Urbana,MEC,6,30183,1855353,G,30104
1,2,Misc,Team,-99,0,2017,Fr.,"TEAM,MISC",Urbana,MEC,0,30183,-99,None,30104
1,2,Colin,Curran,31,4,2015,Fr.,"CURRAN,COLIN",Urbana,MEC,6,30183,1733780,G,30104
1,2,Andre,Hawes,13,10,2016,Fr.,"HAWES,ANDRE",Urbana,MEC,5,30183,1855357,G,30104
1,2,Jimmy,Weinke,5,2,2016,Fr.,"WEINKE,JIMMY",Urbana,MEC,6,30183,1855354,G,30104
1,2,Jagger,Surface,32,5,2016,Fr.,"SURFACE,JAGGER",Urbana,MEC,6,30183,1855360,F,30104
1,2,Chris,Jackson,1,3,2017,Fr.,"JACKSON,CHRIS",Urbana,MEC,6,30183,1958228,G,30104
1,2,Andy,Branson,12,0,2018,Fr.,"BRANSON,ANDY",Urbana,MEC,6,30183,2086557,G,30104
1,2,Justin,Johnson,4,9,2015,Fr.,"JOHNSON,JUSTIN",Urbana,MEC,6,30183,1733760,F,30104
1,2,Misc,Team,-99,0,2018,Fr.,"TEAM,MISC",Urbana,MEC,0,30183,-99,None,30104
1,2,Matt,Csuhran,33,4,2014,Fr.,"CSUHRAN,MATT",Urbana,MEC,6,30183,1621410,G,30104
1,2,Demetrius,Carr,11,9,2014,Fr.,"CARR,DEMETRIUS",Urbana,MEC,5,30183,1621388,G,30104
1,2,Austin,Adams,21,5,2015,Fr.,"ADAMS,AUSTIN",Urbana,MEC,6,30183,1733778,F,30104
1,2,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Urbana,MEC,0,30183,-100,None,30104
1,2,"Nico ",Morgano,0,3,2018,Fr.,"MORGANO,NICO ",Urbana,MEC,6,30183,2086552,G,30104
1,2,Zach,Arrasmith,0,0,2015,Fr.,"ARRASMITH,ZACH",Urbana,MEC,6,30183,1733757,G,30104
1,2,Team Stat,Do Not Modify,-100,0,2015,Fr.,"DO NOT MODIFY,TEAM STAT",Urbana,MEC,0,30183,-100,None,30104
1,2,Misc,Team,-99,0,2016,Fr.,"TEAM,MISC",Urbana,MEC,0,30183,-99,None,30104
1,2,Zach,Bates,10,5,2018,Fr.,"BATES,ZACH",Urbana,MEC,6,30183,2086576,G,30104
1,2,Misc,Team,-99,0,2014,Fr.,"TEAM,MISC",Urbana,MEC,0,30183,-99,None,30104
1,2,Hadley,LeVan,22,1,2018,Fr.,"LEVAN,HADLEY",Urbana,MEC,6,30183,2086556,G,30104
1,2,Isaiah,Phillips,0,1,2014,Fr.,"PHILLIPS,ISAIAH",Urbana,MEC,6,30183,1621384,G,30104
1,2,Team Stat,Do Not Modify,-100,0,2014,Fr.,"DO NOT MODIFY,TEAM STAT",Urbana,MEC,0,30183,-100,None,30104
1,2,Caleb,Mitchell,15,7,2015,Fr.,"MITCHELL,CALEB",Urbana,MEC,6,30183,1733765,C,30104
1,2,Jahmere,Howze,1,7,2015,Fr.,"HOWZE,JAHMERE",Urbana,MEC,6,30183,1733758,F,30104
1,2,Misc,Team,-99,0,2015,Fr.,"TEAM,MISC",Urbana,MEC,0,30183,-99,None,30104
1,2,Ethan,Snapp,20,0,2016,Fr.,"SNAPP,ETHAN",Urbana,MEC,6,30183,1855359,G,30104
1,3,Lance,Tebay,23,5,2017,Fr.,"TEBAY,LANCE",Vassar,Liberty League,6,24197,1968955,F,737
1,3,Jonah,Frere-Holmes,13,10,2018,Fr.,"FRERE-HOLMES,JONAH",Vassar,Liberty League,5,24197,2101712,G,737
1,3,Owen,Murray,5,5,2016,Fr.,"MURRAY,OWEN",Vassar,Liberty League,6,24197,1858814,G,737
1,3,Spencer,Einhorn,33,5,2014,Fr.,"EINHORN,SPENCER",Vassar,Liberty League,6,24197,1622524,F,737
1,3,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Vassar,Liberty League,0,24197,-100,None,737
1,3,John,Madsen,20,7,2014,Fr.,"MADSEN,JOHN",Vassar,Liberty League,6,24197,1622521,C,737
1,3,BJ,White,11,1,2017,Fr.,"WHITE,BJ",Vassar,Liberty League,6,24197,1968954,G,737
1,3,Kyle,Kappes,3,0,2016,Fr.,"KAPPES,KYLE",Vassar,Liberty League,6,24197,1858813,G,737
1,3,Josh,Brownridge,21,5,2016,Fr.,"BROWNRIDGE,JOSH",Vassar,Liberty League,6,24197,1858816,G,737
1,3,Mason,Dyslin,42,5,2015,Fr.,"DYSLIN,MASON",Vassar,Liberty League,6,24197,1736587,F,737
1,3,Steve,Palecki,30,6,2015,Fr.,"PALECKI,STEVE",Vassar,Liberty League,6,24197,1736585,F,737
1,3,Hugh,Durham,4,2,2017,Fr.,"DURHAM,HUGH",Vassar,Liberty League,6,24197,1968967,G,737
1,3,Hunter,Gettings,20,1,2016,Fr.,"GETTINGS,HUNTER",Vassar,Liberty League,6,24197,1858815,G,737
1,3,Mattie,Mrlik,22,1,2016,Fr.,"MRLIK,MATTIE",Vassar,Liberty League,6,24197,1858817,G,737
1,3,Jonah,Sens,25,5,2014,Fr.,"SENS,JONAH",Vassar,Liberty League,6,24197,1622523,F,737
1,3,Gabe,Natale,11,4,2015,Fr.,"NATALE,GABE",Vassar,Liberty League,6,24197,1736583,G,737
1,3,Isaachar,Beh,32,3,2018,Fr.,"BEH,ISSACHAR",Vassar,Liberty League,6,24197,2101717,G,737
1,3,Tony,Caletti,13,2,2014,Fr.,"CALETTI,TONY",Vassar,Liberty League,6,24197,1622525,G,737
1,3,Team Stat,Do Not Modify,-100,0,2016,Fr.,"DO NOT MODIFY,TEAM STAT",Vassar,Liberty League,0,24197,-100,None,737
1,3,Team Stat,Do Not Modify,-100,0,2014,Fr.,"DO NOT MODIFY,TEAM STAT",Vassar,Liberty League,0,24197,-100,None,737
1,3,Misc,Team,,0,2018,Fr.,"TEAM,MISC",Vassar,Liberty League,0,24197,-99,None,737
1,3,Oliver,Moody,12,2,2018,Fr.,"MOODY,OLIVER",Vassar,Liberty League,6,24197,2101709,G,737
1,3,Misc,Team,,0,2016,Fr.,"TEAM,MISC",Vassar,Liberty League,0,24197,-99,None,737
1,3,Misc,Team,,0,2014,Fr.,"TEAM,MISC",Vassar,Liberty League,0,24197,-99,None,737
1,3,Misc,Team,,0,2017,Fr.,"TEAM,MISC",Vassar,Liberty League,0,24197,-99,None,737
1,3,Neville,Lee,11,,2018,Fr.,"LEE,NEVILLE",Vassar,Liberty League,,24197,2101687,G,737
1,3,Alex,Seff,10,0,2015,Fr.,"SEFF,ALEX",Vassar,Liberty League,6,24197,1736582,G,737
1,3,Fabien,Bessez,21,1,2014,Fr.,"BESSEZ,FABIEN",Vassar,Liberty League,6,24197,1622522,G,737
1,3,Misc,Team,,0,2015,Fr.,"TEAM,MISC",Vassar,Liberty League,0,24197,-99,None,737
1,3,Paul,Grinde,34,10,2015,Fr.,"GRINDE,PAUL",Vassar,Liberty League,6,24197,1736586,C,737
1,3,Chris,Gallivan,25,6,2015,Fr.,"GALLIVAN,CHRIS",Vassar,Liberty League,6,24197,1736584,F,737
1,3,Zach,Bromfeld,33,7,2017,Fr.,"BROMFELD,ZACH",Vassar,Liberty League,6,24197,1968956,C,737
1,3,Team Stat,Do Not Modify,-100,0,2015,Fr.,"DO NOT MODIFY,TEAM STAT",Vassar,Liberty League,0,24197,-100,None,737
1,3,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Vassar,Liberty League,0,24197,-100,None,737
1,3,Tobias,Ephron,22,2,2018,Fr.,"EPHRON,TOBIAS",Vassar,Liberty League,6,24197,2101714,G,737
1,3,Jesse,Browne,2,2,2014,Fr.,"BROWNE,JESSE",Vassar,Liberty League,6,24197,1622520,G,737
1,3,Team Stat,Do Not Modify,-100,0,2016,Fr.,"DO NOT MODIFY,TEAM STAT",Wabash,NCAC,0,897,-100,None,747
1,3,Terrence,Bradley,21,5,2015,Fr.,"BRADLEY,TERRENCE",Wabash,NCAC,6,897,1738707,F,747
1,3,Hank,Horner,0,0,2014,Fr.,"HORNER,HANK",Wabash,NCAC,6,897,1635880,G,747
1,3,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Wabash,NCAC,0,897,-100,None,747
1,3,Evan,Frank,30,8,2015,Fr.,"FRANK,EVAN",Wabash,NCAC,6,897,1738709,C,747
1,3,Rhett,Helt,25,3,2016,Fr.,"HELT,RHETT",Wabash,NCAC,6,897,1859805,G,747
1,3,Garrett,Paull,23,6,2015,Fr.,"PAULL,GARRETT",Wabash,NCAC,6,897,1738708,F,747
1,3,Misc,Team,,0,2015,Fr.,"TEAM,MISC",Wabash,NCAC,0,897,-99,None,747
1,3,Jayden,Edwards,25,3,2018,Fr.,"EDWARDS,JAYDEN",Wabash,NCAC,6,897,2088425,G,747
1,3,Kellen,Schreiber,11,5,2018,Fr.,"SCHREIBER,KELLEN",Wabash,NCAC,6,897,2088411,F,747
1,3,Misc,Team,,0,2018,Fr.,"TEAM,MISC",Wabash,NCAC,0,897,-99,None,747
1,3,Joey,Lenkey,1,11,2015,Fr.,"LENKEY,JOEY",Wabash,NCAC,5,897,1738699,G,747
1,3,Ben,Stachowski,13,4,2015,Fr.,"STACHOWSKI,BEN",Wabash,NCAC,6,897,1738705,G,747
1,3,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Wabash,NCAC,0,897,-100,None,747
1,3,Niah,Williamson,1,3,2018,Fr.,"WILLIAMSON,NIAH",Wabash,NCAC,6,897,2088410,G,747
1,3,Duncan,Roy,11,6,2015,Fr.,"ROY,DUNCAN",Wabash,NCAC,6,897,1738703,G,747
1,3,Misc,Team,,0,2014,Fr.,"TEAM,MISC",Wabash,NCAC,0,897,-99,None,747
1,3,Isaiah,Mears,24,3,2016,Fr.,"MEARS,ISAIAH",Wabash,NCAC,6,897,1859804,G,747
1,3,Dalton,Vachon,42,8,2015,Fr.,"VACHON,DALTON",Wabash,NCAC,6,897,1738710,C,747
1,3,Jack,Hegwood,34,5,2018,Fr.,"HEGWOOD,JACK",Wabash,NCAC,6,897,2088415,F,747
1,3,Jack,Davidson,3,1,2017,Fr.,"DAVIDSON,JACK",Wabash,NCAC,6,897,1961106,G,747
1,3,Parker,Manges,20,2,2017,Fr.,"MANGES,PARKER",Wabash,NCAC,6,897,1961107,G,747
1,3,Misc,Team,,0,2016,Fr.,"TEAM,MISC",Wabash,NCAC,0,897,-99,None,747
1,3,Jaylen,Kimble,4,8,2014,Fr.,"KIMBLE,JAYLEN",Wabash,NCAC,5,897,1635887,G,747
1,3,Bennett,Sayre,3,5,2016,Fr.,"SAYRE,BENETT",Wabash,NCAC,6,897,1859806,F,747
1,3,Kenny,Cox,12,7,2015,Fr.,"COX,KENNY",Wabash,NCAC,6,897,1738704,F,747
1,3,Isiah,Stafford,20,1,2016,Fr.,"STAFFORD,ISIAH",Wabash,NCAC,6,897,1859802,G,747
1,3,Conner,Brens,42,6,2017,Fr.,"BRENS,CONNER",Wabash,NCAC,6,897,1961091,F,747
1,3,Misc,Team,,0,2017,Fr.,"TEAM,MISC",Wabash,NCAC,0,897,-99,None,747
1,3,Jeff,Byrne,3,2,2015,Fr.,"BYRNE,JEFF",Wabash,NCAC,6,897,1738701,G,747
1,3,Drew,Fleming,22,4,2018,Fr.,"FLEMING,DREW",Wabash,NCAC,6,897,2088412,G,747
1,3,Zack,Patton,14,3,2014,Fr.,"PATTON,ZACK",Wabash,NCAC,6,897,1635888,F,747
1,3,Harrison,Halstrom,33,7,2016,Fr.,"HALLSTROM,HARRISON",Wabash,NCAC,6,897,1859807,C,747
1,3,Logan,White,15,5,2015,Fr.,"WHITE,LOGAN",Wabash,NCAC,6,897,1738706,F,747
1,3,Matt,Chinn,4,1,2017,Fr.,"CHINN,MATT",Wabash,NCAC,6,897,1961088,G,747
1,3,Jordan,Bechtold,24,11,2017,Fr.,"BECHTOLD,JORDAN",Wabash,NCAC,5,897,1961108,G,747
1,3,Evan,Nichols,31,8,2018,Fr.,"NICHOLS,EVAN",Wabash,NCAC,6,897,2088414,C,747
1,3,Johnny,Jager,0,0,2015,Fr.,"JAGER,JOHNNY",Wabash,NCAC,6,897,1738698,G,747
1,3,Team Stat,Do Not Modify,-100,0,2015,Fr.,"DO NOT MODIFY,TEAM STAT",Wabash,NCAC,0,897,-100,None,747
1,3,Blake,Miller,5,4,2017,Fr.,"MILLER,BLAKE",Wabash,NCAC,6,897,1961089,G,747
1,3,Trenton,McCarthy,4,0,2015,Fr.,"MCCARTHY,TRENTON",Wabash,NCAC,6,897,1738702,G,747
1,3,Team Stat,Do Not Modify,-100,0,2014,Fr.,"DO NOT MODIFY,TEAM STAT",Wabash,NCAC,0,897,-100,None,747
1,3,Alex,Eberhard,41,6,2016,Fr.,"EBERHARD,ALEX",Wabash,NCAC,6,897,1859808,F,747
1,3,Max,Flinchum,22,2,2017,Fr.,"FLINCHUM,MAX",Wabash,NCAC,6,897,1961090,G,747
1,3,Tyler,Watson,5,2,2018,Fr.,"WATSON,TYLER",Wabash,NCAC,6,897,2088362,G,747
1,3,Dylan,Seikel,2,11,2014,Fr.,"SEIKEL,DYLAN",Wabash,NCAC,5,897,1635886,G,747
1,3,Connor,Rotterman,0,1,2017,Fr.,"ROTTERMAN,CONNOR",Wabash,NCAC,6,897,1961086,G,747
1,3,Ronald,Ryan,2,0,2015,Fr.,"RYAN,RONALD",Wabash,NCAC,6,897,1738700,G,747
1,3,Colten,Garland,12,0,2016,Fr.,"GARLAND,COLTEN",Wabash,NCAC,6,897,1859801,G,747
1,1,Misc,Team,-99,0,2014,Fr.,"TEAM,MISC",Wagner,NEC,0,846,-99,None,748
1,1,Corey,Henson,0,3,2014,Fr.,"HENSON,COREY",Wagner,NEC,6,846,1635768,G,748
1,1,Japhet,Kadji,21,7,2014,Fr.,"KADJI,JAPHET",Wagner,NEC,6,846,1635772,F,748
1,1,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Wagner,NEC,0,846,-100,None,748
1,1,Devin,Liggeons,24,1,2015,Fr.,"LIGGEONS,DEVIN",Wagner,NEC,6,846,1709218,G,748
1,1,Misc,Team,-99,0,2017,Fr.,"TEAM,MISC",Wagner,NEC,0,846,-99,None,748
1,1,Nigel,Jackson,0,7,2017,Fr.,"JACKSON,NIGEL",Wagner,NEC,6,846,1954342,F,748
1,1,Jonathan,Norfleet,3,1,2018,Fr.,"NORFLEET,JONATHAN",Wagner,NEC,6,846,2080600,G,748
1,1,Romone,Saunders,11,3,2014,Fr.,"SAUNDERS,ROMONE",Wagner,NEC,6,846,1635771,G,748
1,1,Jamar,Brown,15,8,2016,Fr.,"BROWN,JAMAR",Wagner,NEC,6,846,1843290,F,748
1,1,Tyler,Plummer,2,3,2017,Fr.,"PLUMMER,TYLER",Wagner,NEC,6,846,1954346,G,748
1,1,Team Stat,Do Not Modify,-100,0,2015,Fr.,"DO NOT MODIFY,TEAM STAT",Wagner,NEC,0,846,-100,None,748
1,1,Chase,Freeman,12,10,2017,Fr.,"FREEMAN,CHASE",Wagner,NEC,5,846,1954344,G,748
1,1,Jojo,Cooper,5,0,2014,Fr.,"COOPER,JOJO",Wagner,NEC,6,846,1635770,G,748
1,1,Team Stat,Do Not Modify,-100,0,2016,Fr.,"DO NOT MODIFY,TEAM STAT",Wagner,NEC,0,846,-100,None,748
1,1,Misc,Team,-99,0,2018,Fr.,"TEAM,MISC",Wagner,NEC,0,846,-99,None,748
1,1,Blake,Francis,3,11,2016,Fr.,"FRANCIS,BLAKE",Wagner,NEC,5,846,1843289,G,748
1,1,Aaren,Edmead,1,10,2014,Fr.,"EDMEAD,AAREN",Wagner,NEC,5,846,1635769,G,748
1,1,Connor,Ferrell,2,3,2016,Fr.,"FERRELL,CONNOR",Wagner,NEC,6,846,1843288,G,748
1,1,Team Stat,Do Not Modify,-100,0,2014,Fr.,"DO NOT MODIFY,TEAM STAT",Wagner,NEC,0,846,-100,None,748
1,1,Misc,Team,-99,0,2016,Fr.,"TEAM,MISC",Wagner,NEC,0,846,-99,None,748
1,1,Tyrone,Nesby IV,13,5,2018,Fr.,"NESBY IV,TYRONE",Wagner,NEC,6,846,2080622,G,748
1,1,Misc,Team,-99,0,2015,Fr.,"TEAM,MISC",Wagner,NEC,0,846,-99,None,748
1,1,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Wagner,NEC,0,846,-100,None,748
1,3,Misc,Team,,0,2018,Fr.,"TEAM,MISC",Wesley,Atlantic East,0,30233,-99,None,763
1,3,Chris,Scott,10,10,2014,Fr.,"SCOTT,CHRIS",Wesley,CAC,5,15810,1633084,G,763
1,3,Team Stat,Do Not Modify,-100,0,2015,Fr.,"DO NOT MODIFY,TEAM STAT",Wesley,CAC,0,15810,-100,None,763
1,3,Austin,Harris,21,10,2018,Fr.,"HARRIS,AUSTIN",Wesley,Atlantic East,5,30233,2099831,G,763
1,3,Tyrone,Craven,15,6,2015,Fr.,"CRAVEN,TYRONE",Wesley,CAC,5,15810,1741029,G,763
1,3,Misc,Team,,0,2016,Fr.,"TEAM,MISC",Wesley,CAC,0,15810,-99,None,763
1,3,Xavier,Laws,21,0,2014,Fr.,"LAWS,XAVIER",Wesley,CAC,4,15810,1633081,G,763
1,3,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Wesley,Atlantic East,0,30233,-100,None,763
1,3,Team Stat,Do Not Modify,-100,0,2016,Fr.,"DO NOT MODIFY,TEAM STAT",Wesley,CAC,0,15810,-100,None,763
1,3,Shylier,Ringgold,44,0,2014,Fr.,"RINGGOLD,SHYLIER",Wesley,CAC,4,15810,1633083,F,763
1,3,Evan,Anderson,34,0,2015,Fr.,"ANDERSON,EVAN",Wesley,CAC,6,15810,1741028,G,763
1,3,JW,Lawson,32,0,2014,Fr.,"LAWSON,JW",Wesley,CAC,6,15810,1633082,G,763
1,3,Brandon,Lewis,33,2,2017,Fr.,"LEWIS,BRANDON",Wesley,CAC,6,15810,1962408,G,763
1,3,Misc,Team,,0,2014,Fr.,"TEAM,MISC",Wesley,CAC,0,15810,-99,None,763
1,3,Christian,Chaney,0,9,2015,Fr.,"CHANEY,CHRISTIAN",Wesley,CAC,5,15810,1741031,G,763
1,3,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Wesley,CAC,0,15810,-100,None,763
1,3,Tolu,Babalola,45,7,2016,Fr.,"BABALOLA,TOLU",Wesley,CAC,6,15810,1855526,F,763
1,3,Dasir,King,12,3,2018,Fr.,"KING,DASIR",Wesley,Atlantic East,6,30233,2099830,G,763
1,3,Moe,Goin,23,5,2018,Fr.,"GOIN,MOE",Wesley,Atlantic East,6,30233,2099832,F,763
1,3,Team Stat,Do Not Modify,-100,0,2014,Fr.,"DO NOT MODIFY,TEAM STAT",Wesley,CAC,0,15810,-100,None,763
1,3,Tyrek,Lowther,24,10,2018,Fr.,"LOWTHER,TYREK",Wesley,Atlantic East,5,30233,2099833,G,763
1,3,Hura,Blaine,24,2,2017,Fr.,"BLAINE,HURA",Wesley,CAC,6,15810,1962407,G,763
1,3,Derick,Charles,32,4,2016,Fr.,"CHARLES,DERICK",Wesley,CAC,6,15810,1855525,F,763
1,3,Terrence,Braxton,31,2,2015,Fr.,"BRAXTON,TERRENCE",Wesley,CAC,6,15810,1741030,G,763
1,3,Craig,Sirmons,31,3,2016,Fr.,"SIRMONS,CRAIG",Wesley,CAC,6,15810,1855524,F,763
1,3,Misc,Team,,0,2017,Fr.,"TEAM,MISC",Wesley,CAC,0,15810,-99,None,763
1,3,Misc,Team,,0,2015,Fr.,"TEAM,MISC",Wesley,CAC,0,15810,-99,None,763
1,3,Brian,Cameron,23,3,2016,Fr.,"CAMERON,BRIAN",Wesley,CAC,6,15810,1855523,G,763
1,3,Noah,Jackson,23,5,2017,Fr.,"JACKSON,NOAH",Wilkes,MAC Freedom,6,28745,1961102,F,784
1,3,Misc,Team,,0,2015,Fr.,"TEAM,MISC",Wilkes,MAC Freedom,0,28745,-99,None,784
1,3,Quin,Parsons,23,6,2015,Fr.,"PARSONS,QUINLIN",Wilkes,MAC Freedom,6,28745,1739821,F,784
1,3,Zach,Walser,32,6,2015,Fr.,"WALSER,ZACHARY",Wilkes,MAC Freedom,6,28745,1739822,F,784
1,3,Misc,Team,,0,2018,Fr.,"TEAM,MISC",Wilkes,MAC Freedom,0,28745,-99,None,784
1,3,Mason,Gross,35,5,2014,Fr.,"GROSS,MASON",Wilkes,MAC Freedom,6,28745,1628569,F,784
1,3,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Wilkes,MAC Freedom,0,28745,-100,None,784
1,3,Tommy,Bowen,4,5,2015,Fr.,"BOWEN,TOMMY",Wilkes,MAC Freedom,6,28745,1739817,F,784
1,3,Team Stat,Do Not Modify,-100,0,2016,Fr.,"DO NOT MODIFY,TEAM STAT",Wilkes,MAC Freedom,0,28745,-100,None,784
1,3,Team Stat,Do Not Modify,-100,0,2014,Fr.,"DO NOT MODIFY,TEAM STAT",Wilkes,MAC Freedom,0,28745,-100,None,784
1,3,Andre,Spruell,1,11,2014,Fr.,"SPRUELL,ANDRE",Wilkes,MAC Freedom,5,28745,1628565,G,784
1,3,John,Goffredo,13,0,2014,Fr.,"GOFFREDO,JOHN",Wilkes,MAC Freedom,6,28745,1628566,G,784
1,3,Jake,Robel,33,6,2018,Fr.,"ROBEL,JAKE",Wilkes,MAC Freedom,6,28745,2098420,F,784
1,3,Mark,Mullins,12,4,2016,Fr.,"MULLINS,MARK",Wilkes,MAC Freedom,6,28745,1852016,G,784
1,3,Johnny,Bamford,21,2,2016,Fr.,"BAMFORD,JOHNNY",Wilkes,MAC Freedom,6,28745,1852017,G,784
1,3,Misc,Team,,0,2016,Fr.,"TEAM,MISC",Wilkes,MAC Freedom,0,28745,-99,None,784
1,3,Landon,Henry,2,9,2017,Fr.,"HENRY,LANDON",Wilkes,MAC Freedom,5,28745,1961101,G,784
1,3,Jack,Bova,15,2,2017,Fr.,"BOVA,JACK",Wilkes,MAC Freedom,6,28745,1961099,G,784
1,3,Derek,Heiserman,34,6,2017,Fr.,"HEISERMAN,DEREK",Wilkes,MAC Freedom,6,28745,1961100,F,784
1,3,Drake,Marshall,13,3,2018,Fr.,"MARSHALL,DRAKE",Wilkes,MAC Freedom,6,28745,2098431,G,784
1,3,Misc,Team,,0,2017,Fr.,"TEAM,MISC",Wilkes,MAC Freedom,0,28745,-99,None,784
1,3,Sean,Coller,1,3,2018,Fr.,"COLLER,SEAN",Wilkes,MAC Freedom,6,28745,2098429,G,784
1,3,Cooper,Chaffee,24,6,2017,Fr.,"CHAFFEE,COOPER",Wilkes,MAC Freedom,6,28745,1961113,F,784
1,3,Rob,Pecorelli,11,3,2016,Fr.,"PECORELLI,ROB",Wilkes,MAC Freedom,6,28745,1852015,G,784
1,3,Misc,Team,,0,2014,Fr.,"TEAM,MISC",Wilkes,MAC Freedom,0,28745,-99,None,784
1,3,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Wilkes,MAC Freedom,0,28745,-100,None,784
1,3,Clay,Basalyga,22,3,2015,Fr.,"BASALYGA,CLAY",Wilkes,MAC Freedom,6,28745,1739820,F,784
1,3,Marcus,Robinson,10,1,2015,Fr.,"ROBINSON,MARCUS",Wilkes,MAC Freedom,6,28745,1739818,G,784
1,3,Team Stat,Do Not Modify,-100,0,2015,Fr.,"DO NOT MODIFY,TEAM STAT",Wilkes,MAC Freedom,0,28745,-100,None,784
1,3,Zach,Brunner,33,4,2014,Fr.,"BRUNNER,ZACHARY",Wilkes,MAC Freedom,6,28745,1628568,F,784
